Customer_ID,Cluster,Cluster_Name
13575,3,At-Risk Low Engagement Customers
11752,2,High-Value Growth Customers
12595,2,High-Value Growth Customers
12534,2,High-Value Growth Customers
12651,1,High-Revenue Enterprise Customers
11965,1,High-Revenue Enterprise Customers
13952,0,Mid-Tier Active Customers
13835,2,High-Value Growth Customers
11414,0,Mid-Tier Active Customers
10234,1,High-Revenue Enterprise Customers
12688,0,Mid-Tier Active Customers
13802,2,High-Value Growth Customers
14706,2,High-Value Growth Customers
12252,0,Mid-Tier Active Customers
10634,3,At-Risk Low Engagement Customers
14933,0,Mid-Tier Active Customers
10416,2,High-Value Growth Customers
11500,0,Mid-Tier Active Customers
13716,1,High-Revenue Enterprise Customers
11996,1,High-Revenue Enterprise Customers
14553,2,High-Value Growth Customers
14553,2,High-Value Growth Customers
14020,1,High-Revenue Enterprise Customers
14051,1,High-Revenue Enterprise Customers
14499,0,Mid-Tier Active Customers
13691,2,High-Value Growth Customers
10018,2,High-Value Growth Customers
13558,0,Mid-Tier Active Customers
14518,2,High-Value Growth Customers
12313,3,At-Risk Low Engagement Customers
14505,2,High-Value Growth Customers
10597,0,Mid-Tier Active Customers
11435,2,High-Value Growth Customers
12289,2,High-Value Growth Customers
11567,2,High-Value Growth Customers
12352,1,High-Revenue Enterprise Customers
11570,3,At-Risk Low Engagement Customers
11322,3,At-Risk Low Engagement Customers
10372,2,High-Value Growth Customers
12119,2,High-Value Growth Customers
11972,1,High-Revenue Enterprise Customers
10653,0,Mid-Tier Active Customers
10599,0,Mid-Tier Active Customers
10677,1,High-Revenue Enterprise Customers
10239,2,High-Value Growth Customers
13627,1,High-Revenue Enterprise Customers
14917,0,Mid-Tier Active Customers
12827,3,At-Risk Low Engagement Customers
11264,0,Mid-Tier Active Customers
13768,3,At-Risk Low Engagement Customers
10076,2,High-Value Growth Customers
13903,1,High-Revenue Enterprise Customers
11956,1,High-Revenue Enterprise Customers
13694,3,At-Risk Low Engagement Customers
13310,2,High-Value Growth Customers
12930,0,Mid-Tier Active Customers
11058,2,High-Value Growth Customers
14247,1,High-Revenue Enterprise Customers
13888,0,Mid-Tier Active Customers
14922,2,High-Value Growth Customers
11741,2,High-Value Growth Customers
14386,0,Mid-Tier Active Customers
12989,2,High-Value Growth Customers
13535,0,Mid-Tier Active Customers
10097,3,At-Risk Low Engagement Customers
13840,2,High-Value Growth Customers
13843,1,High-Revenue Enterprise Customers
12555,2,High-Value Growth Customers
14688,3,At-Risk Low Engagement Customers
10622,3,At-Risk Low Engagement Customers
12448,1,High-Revenue Enterprise Customers
13871,3,At-Risk Low Engagement Customers
10567,0,Mid-Tier Active Customers
13894,3,At-Risk Low Engagement Customers
13197,0,Mid-Tier Active Customers
14353,1,High-Revenue Enterprise Customers
10749,0,Mid-Tier Active Customers
13866,3,At-Risk Low Engagement Customers
10052,2,High-Value Growth Customers
13679,2,High-Value Growth Customers
11757,2,High-Value Growth Customers
11376,2,High-Value Growth Customers
12742,1,High-Revenue Enterprise Customers
10535,2,High-Value Growth Customers
10746,3,At-Risk Low Engagement Customers
14651,0,Mid-Tier Active Customers
14409,0,Mid-Tier Active Customers
10444,2,High-Value Growth Customers
12196,0,Mid-Tier Active Customers
10196,2,High-Value Growth Customers
12239,3,At-Risk Low Engagement Customers
11540,3,At-Risk Low Engagement Customers
10803,0,Mid-Tier Active Customers
11222,2,High-Value Growth Customers
13968,2,High-Value Growth Customers
10564,0,Mid-Tier Active Customers
11745,1,High-Revenue Enterprise Customers
13162,1,High-Revenue Enterprise Customers
12882,2,High-Value Growth Customers
13113,0,Mid-Tier Active Customers
14843,2,High-Value Growth Customers
14843,2,High-Value Growth Customers
10645,0,Mid-Tier Active Customers
13735,2,High-Value Growth Customers
13752,3,At-Risk Low Engagement Customers
12016,3,At-Risk Low Engagement Customers
14540,3,At-Risk Low Engagement Customers
10121,0,Mid-Tier Active Customers
14023,3,At-Risk Low Engagement Customers
12689,2,High-Value Growth Customers
14149,3,At-Risk Low Engagement Customers
12043,1,High-Revenue Enterprise Customers
12889,2,High-Value Growth Customers
13427,2,High-Value Growth Customers
13092,1,High-Revenue Enterprise Customers
11505,0,Mid-Tier Active Customers
12388,2,High-Value Growth Customers
10135,0,Mid-Tier Active Customers
12621,1,High-Revenue Enterprise Customers
13495,2,High-Value Growth Customers
12785,2,High-Value Growth Customers
13519,3,At-Risk Low Engagement Customers
10185,1,High-Revenue Enterprise Customers
12950,0,Mid-Tier Active Customers
11838,3,At-Risk Low Engagement Customers
10512,1,High-Revenue Enterprise Customers
12961,1,High-Revenue Enterprise Customers
10063,1,High-Revenue Enterprise Customers
12233,2,High-Value Growth Customers
13347,0,Mid-Tier Active Customers
12844,2,High-Value Growth Customers
13959,2,High-Value Growth Customers
14398,0,Mid-Tier Active Customers
12288,1,High-Revenue Enterprise Customers
10252,1,High-Revenue Enterprise Customers
10626,3,At-Risk Low Engagement Customers
13168,2,High-Value Growth Customers
14934,2,High-Value Growth Customers
12776,3,At-Risk Low Engagement Customers
13553,3,At-Risk Low Engagement Customers
10123,2,High-Value Growth Customers
11910,1,High-Revenue Enterprise Customers
14014,2,High-Value Growth Customers
14289,1,High-Revenue Enterprise Customers
12615,2,High-Value Growth Customers
12378,1,High-Revenue Enterprise Customers
13489,2,High-Value Growth Customers
10568,2,High-Value Growth Customers
12847,2,High-Value Growth Customers
11880,1,High-Revenue Enterprise Customers
13397,2,High-Value Growth Customers
10694,3,At-Risk Low Engagement Customers
10865,2,High-Value Growth Customers
13741,2,High-Value Growth Customers
13265,3,At-Risk Low Engagement Customers
11989,1,High-Revenue Enterprise Customers
10857,0,Mid-Tier Active Customers
14223,3,At-Risk Low Engagement Customers
13805,2,High-Value Growth Customers
11150,0,Mid-Tier Active Customers
13040,1,High-Revenue Enterprise Customers
10721,3,At-Risk Low Engagement Customers
12886,2,High-Value Growth Customers
13255,2,High-Value Growth Customers
14727,0,Mid-Tier Active Customers
11947,2,High-Value Growth Customers
13407,3,At-Risk Low Engagement Customers
10603,0,Mid-Tier Active Customers
12171,3,At-Risk Low Engagement Customers
14681,0,Mid-Tier Active Customers
13436,1,High-Revenue Enterprise Customers
11056,1,High-Revenue Enterprise Customers
12866,2,High-Value Growth Customers
11722,2,High-Value Growth Customers
13685,2,High-Value Growth Customers
10319,2,High-Value Growth Customers
13027,2,High-Value Growth Customers
12551,3,At-Risk Low Engagement Customers
10275,1,High-Revenue Enterprise Customers
14446,3,At-Risk Low Engagement Customers
10550,3,At-Risk Low Engagement Customers
13100,2,High-Value Growth Customers
11002,3,At-Risk Low Engagement Customers
12062,2,High-Value Growth Customers
13126,2,High-Value Growth Customers
10606,1,High-Revenue Enterprise Customers
11439,0,Mid-Tier Active Customers
10528,0,Mid-Tier Active Customers
11874,1,High-Revenue Enterprise Customers
12500,3,At-Risk Low Engagement Customers
14867,2,High-Value Growth Customers
10830,2,High-Value Growth Customers
14274,0,Mid-Tier Active Customers
14974,1,High-Revenue Enterprise Customers
12023,2,High-Value Growth Customers
12175,3,At-Risk Low Engagement Customers
12465,2,High-Value Growth Customers
10299,0,Mid-Tier Active Customers
10069,2,High-Value Growth Customers
12701,1,High-Revenue Enterprise Customers
12405,1,High-Revenue Enterprise Customers
12300,0,Mid-Tier Active Customers
13971,0,Mid-Tier Active Customers
13243,0,Mid-Tier Active Customers
11740,1,High-Revenue Enterprise Customers
11484,2,High-Value Growth Customers
10151,0,Mid-Tier Active Customers
10757,3,At-Risk Low Engagement Customers
13478,1,High-Revenue Enterprise Customers
12634,0,Mid-Tier Active Customers
11481,3,At-Risk Low Engagement Customers
12706,3,At-Risk Low Engagement Customers
12569,0,Mid-Tier Active Customers
12421,2,High-Value Growth Customers
11686,2,High-Value Growth Customers
12556,0,Mid-Tier Active Customers
10377,0,Mid-Tier Active Customers
11129,1,High-Revenue Enterprise Customers
11169,1,High-Revenue Enterprise Customers
10860,3,At-Risk Low Engagement Customers
14950,1,High-Revenue Enterprise Customers
13964,2,High-Value Growth Customers
12603,3,At-Risk Low Engagement Customers
13640,3,At-Risk Low Engagement Customers
13182,2,High-Value Growth Customers
10379,3,At-Risk Low Engagement Customers
14603,0,Mid-Tier Active Customers
13656,2,High-Value Growth Customers
13246,1,High-Revenue Enterprise Customers
11039,3,At-Risk Low Engagement Customers
12956,3,At-Risk Low Engagement Customers
11477,3,At-Risk Low Engagement Customers
14246,2,High-Value Growth Customers
14490,3,At-Risk Low Engagement Customers
11406,2,High-Value Growth Customers
12111,3,At-Risk Low Engagement Customers
14502,3,At-Risk Low Engagement Customers
12660,2,High-Value Growth Customers
13183,3,At-Risk Low Engagement Customers
10795,2,High-Value Growth Customers
13312,1,High-Revenue Enterprise Customers
10842,1,High-Revenue Enterprise Customers
13633,1,High-Revenue Enterprise Customers
11651,2,High-Value Growth Customers
10176,2,High-Value Growth Customers
13207,2,High-Value Growth Customers
12918,1,High-Revenue Enterprise Customers
10928,1,High-Revenue Enterprise Customers
13803,3,At-Risk Low Engagement Customers
10046,0,Mid-Tier Active Customers
12933,1,High-Revenue Enterprise Customers
13261,2,High-Value Growth Customers
11198,1,High-Revenue Enterprise Customers
13013,0,Mid-Tier Active Customers
10897,2,High-Value Growth Customers
12851,3,At-Risk Low Engagement Customers
13965,3,At-Risk Low Engagement Customers
12863,3,At-Risk Low Engagement Customers
12285,2,High-Value Growth Customers
14945,3,At-Risk Low Engagement Customers
11875,0,Mid-Tier Active Customers
14996,2,High-Value Growth Customers
12743,2,High-Value Growth Customers
13695,1,High-Revenue Enterprise Customers
10284,2,High-Value Growth Customers
13114,0,Mid-Tier Active Customers
14998,3,At-Risk Low Engagement Customers
12909,0,Mid-Tier Active Customers
12608,2,High-Value Growth Customers
11789,0,Mid-Tier Active Customers
10503,1,High-Revenue Enterprise Customers
10710,3,At-Risk Low Engagement Customers
14586,0,Mid-Tier Active Customers
12104,1,High-Revenue Enterprise Customers
10162,0,Mid-Tier Active Customers
11362,3,At-Risk Low Engagement Customers
11362,3,At-Risk Low Engagement Customers
12789,1,High-Revenue Enterprise Customers
11868,2,High-Value Growth Customers
12868,0,Mid-Tier Active Customers
11630,3,At-Risk Low Engagement Customers
14699,3,At-Risk Low Engagement Customers
12022,2,High-Value Growth Customers
12630,2,High-Value Growth Customers
10100,0,Mid-Tier Active Customers
12474,3,At-Risk Low Engagement Customers
11352,0,Mid-Tier Active Customers
13382,0,Mid-Tier Active Customers
11145,3,At-Risk Low Engagement Customers
13470,1,High-Revenue Enterprise Customers
13677,3,At-Risk Low Engagement Customers
10367,0,Mid-Tier Active Customers
12210,2,High-Value Growth Customers
11254,1,High-Revenue Enterprise Customers
12705,0,Mid-Tier Active Customers
10950,3,At-Risk Low Engagement Customers
12768,1,High-Revenue Enterprise Customers
10020,0,Mid-Tier Active Customers
11472,2,High-Value Growth Customers
10669,2,High-Value Growth Customers
10219,1,High-Revenue Enterprise Customers
14309,1,High-Revenue Enterprise Customers
11739,3,At-Risk Low Engagement Customers
13506,1,High-Revenue Enterprise Customers
13660,2,High-Value Growth Customers
12944,2,High-Value Growth Customers
12374,2,High-Value Growth Customers
13969,3,At-Risk Low Engagement Customers
10647,2,High-Value Growth Customers
11019,2,High-Value Growth Customers
13733,1,High-Revenue Enterprise Customers
11676,1,High-Revenue Enterprise Customers
10518,0,Mid-Tier Active Customers
14620,3,At-Risk Low Engagement Customers
14384,3,At-Risk Low Engagement Customers
12730,1,High-Revenue Enterprise Customers
11565,1,High-Revenue Enterprise Customers
11966,2,High-Value Growth Customers
11920,0,Mid-Tier Active Customers
14787,3,At-Risk Low Engagement Customers
14565,2,High-Value Growth Customers
13393,1,High-Revenue Enterprise Customers
11053,2,High-Value Growth Customers
12585,2,High-Value Growth Customers
10760,3,At-Risk Low Engagement Customers
13257,2,High-Value Growth Customers
11075,1,High-Revenue Enterprise Customers
10215,1,High-Revenue Enterprise Customers
14642,2,High-Value Growth Customers
14324,2,High-Value Growth Customers
13995,2,High-Value Growth Customers
13270,2,High-Value Growth Customers
10197,1,High-Revenue Enterprise Customers
11236,2,High-Value Growth Customers
11721,2,High-Value Growth Customers
12728,2,High-Value Growth Customers
11057,1,High-Revenue Enterprise Customers
11437,2,High-Value Growth Customers
10888,2,High-Value Growth Customers
14081,3,At-Risk Low Engagement Customers
12644,0,Mid-Tier Active Customers
10569,3,At-Risk Low Engagement Customers
11821,0,Mid-Tier Active Customers
14480,0,Mid-Tier Active Customers
10140,2,High-Value Growth Customers
14498,3,At-Risk Low Engagement Customers
14109,1,High-Revenue Enterprise Customers
14110,3,At-Risk Low Engagement Customers
10464,3,At-Risk Low Engagement Customers
12482,2,High-Value Growth Customers
10595,2,High-Value Growth Customers
12310,1,High-Revenue Enterprise Customers
10451,2,High-Value Growth Customers
11671,3,At-Risk Low Engagement Customers
11457,2,High-Value Growth Customers
11753,1,High-Revenue Enterprise Customers
14808,1,High-Revenue Enterprise Customers
14556,1,High-Revenue Enterprise Customers
12128,3,At-Risk Low Engagement Customers
11579,0,Mid-Tier Active Customers
10452,0,Mid-Tier Active Customers
14003,1,High-Revenue Enterprise Customers
13443,2,High-Value Growth Customers
12146,0,Mid-Tier Active Customers
14827,2,High-Value Growth Customers
11000,2,High-Value Growth Customers
13782,1,High-Revenue Enterprise Customers
12120,2,High-Value Growth Customers
10193,2,High-Value Growth Customers
13990,1,High-Revenue Enterprise Customers
14312,1,High-Revenue Enterprise Customers
14278,1,High-Revenue Enterprise Customers
14363,0,Mid-Tier Active Customers
14363,0,Mid-Tier Active Customers
14563,2,High-Value Growth Customers
14304,3,At-Risk Low Engagement Customers
12722,0,Mid-Tier Active Customers
14127,3,At-Risk Low Engagement Customers
11870,0,Mid-Tier Active Customers
13698,2,High-Value Growth Customers
14389,0,Mid-Tier Active Customers
11506,3,At-Risk Low Engagement Customers
12835,0,Mid-Tier Active Customers
13167,2,High-Value Growth Customers
13115,3,At-Risk Low Engagement Customers
11787,3,At-Risk Low Engagement Customers
13211,3,At-Risk Low Engagement Customers
12920,0,Mid-Tier Active Customers
11982,3,At-Risk Low Engagement Customers
10192,2,High-Value Growth Customers
13263,2,High-Value Growth Customers
11879,3,At-Risk Low Engagement Customers
